Material Composition,Fabrication Technique,Tensile Strength (MPa),Thermal Conductivity (W/m·K),Elastic Modulus (GPa),Density (g/cm³),Fiber Volume Fraction (%)
Polymer Matrix,Electrospinning,1218.601662842142,33.885116416840795,218.9590616762741,2.413991441321101,54.34547131591289
Graphene,Langmuir-Blodgett,940.3591974261951,44.36675812452614,249.30805442246026,1.9641868399299827,50.804004459570564
Carbon Nanotubes,Electrospinning,642.4631480871086,25.30132277758245,241.5209236347297,2.328401531694065,54.697530397060795
Graphene,Electrospinning,1140.6389213201228,38.4110780539565,126.56946700754087,1.6883285443001377,59.293093634122584
Carbon Nanotubes,Electrospinning,1272.956712350709,36.97720140938186,89.64084996610487,1.5565093653477373,51.05387018105617
Graphene,Langmuir-Blodgett,1138.1095212039497,20.300560072024147,108.49247857127514,2.448440123764443,51.10695890272764
Polymer Matrix,Electrospinning,1088.0547658468156,46.74574239142813,148.95624533317852,1.756958087167603,49.5720663767308
Carbon Nanotubes,Electrospinning,729.4119912346064,32.54048336465092,211.09152677142242,2.3335837248993467,51.332259547538094
Graphene,Langmuir-Blodgett,1145.1370408192583,24.211706272220965,194.596811145219,1.7573337201392043,52.703244569793746
Graphene,Electrospinning,834.8562145762119,16.57433502809747,207.54255176227224,1.655841695118433,44.08558353801194
Graphene,Langmuir-Blodgett,1419.558862813285,28.938334096790758,125.98527459772042,2.232530894654113,51.36058387356278
Carbon Nanotubes,Langmuir-Blodgett,1153.7200927599806,39.204537516068,99.3809288565906,2.2784061300900462,40.269146855083534
Carbon Nanotubes,Electrospinning,778.1796767083026,34.94561079083952,54.82593474369195,2.3436127355903986,58.75858693780492
Carbon Nanotubes,Electrospinning,972.9269093639301,39.082102382110534,175.23672441576568,2.3648686826442624,40.756785914180455
Polymer Matrix,Langmuir-Blodgett,1346.5812758850443,41.670430092015366,209.0075471666251,1.9831311942367778,59.163061801906466
Polymer Matrix,Electrospinning,835.4639511826474,27.6401906595776,227.8280988180165,1.9002168914981543,59.37985534649743
Carbon Nanotubes,Electrospinning,1025.440570152381,30.806647360971695,145.24757667027805,2.250968966339995,50.53580459953493
Graphene,Langmuir-Blodgett,1179.6699732515226,49.456884463235625,235.52915564145093,2.069386311822036,46.64836359713048
Polymer Matrix,Langmuir-Blodgett,1254.5293388267417,48.72205583283462,90.48241232647172,2.465284147955221,43.699014332932045
Carbon Nanotubes,Electrospinning,673.8921750647448,26.592684990354364,152.87562462890617,1.8758360113192392,43.24349390741134
Graphene,Langmuir-Blodgett,1065.152304677289,37.4071809682598,92.75354897396282,1.5428755308570268,44.75867878939897
Polymer Matrix,Electrospinning,1412.1999004962013,20.70360713311411,87.6151025171934,2.0893045727254593,49.52413033457899
Graphene,Electrospinning,1468.359781509694,16.107901825425937,240.67762640047036,1.8534695989991383,54.857962770422674
Graphene,Electrospinning,1156.1450425593582,40.73604890494934,213.54813774601956,1.8426736735947042,47.97459176072293
Graphene,Electrospinning,1483.6608041599857,27.44719877672097,52.35997928825291,2.0645190782981104,55.62024163853497
Graphene,Langmuir-Blodgett,1070.7352489761408,17.08211214600076,103.70259902769139,2.4217812915786587,51.29172294039625
Polymer Matrix,Electrospinning,942.6050297809334,40.35391694082188,91.02705021074458,1.7669582805468504,40.38553951372739
Polymer Matrix,Langmuir-Blodgett,1051.587458948246,46.606814391760935,79.42683602891852,1.8795933745274729,42.63582968920991
Polymer Matrix,Electrospinning,615.7123942635221,47.33094001830948,189.48248587292852,2.391249650237617,51.44499339336604
Carbon Nanotubes,Electrospinning,901.7159196853878,33.85334833850479,163.36756626709334,2.39521913570646,43.223311488760764
Polymer Matrix,Langmuir-Blodgett,958.4050530305287,29.18564515899494,140.78691415002214,1.7345890697936284,52.166234074473905
Graphene,Electrospinning,1348.6277987209783,15.674663446472223,87.89941168796284,2.2063305872191634,48.90561327460482
Polymer Matrix,Langmuir-Blodgett,1258.6485927424474,41.71159217024413,105.52361125633132,1.9155609432159137,53.80164481144945
Graphene,Langmuir-Blodgett,1101.4265852248009,47.812926084011586,121.22020980491857,2.4360005533062017,45.82874117203819
Carbon Nanotubes,Electrospinning,847.2772348762699,45.57841654469587,207.09653716646088,2.2322453114372593,56.432504001034104
Graphene,Electrospinning,687.0345856926571,40.07133817750683,247.83788671471387,1.9943532753411666,47.77768576668543
Graphene,Electrospinning,847.7650209146279,10.182754503631042,86.79541093525395,2.3174113488016426,55.93295947770885
Graphene,Electrospinning,1179.8040709591319,26.31003498429363,118.30453377866068,2.497878538935325,40.38741592864763
Carbon Nanotubes,Langmuir-Blodgett,763.0377990850332,26.428566868072316,106.04030930892247,1.9470433057963774,47.86168197898004
Polymer Matrix,Electrospinning,926.8866957091659,45.77472931838928,58.81347891845512,1.873512407066449,44.40376863622923
Polymer Matrix,Electrospinning,886.770234881682,12.626028676761933,93.84377138693108,2.1070360988048664,48.87360637350913
Carbon Nanotubes,Electrospinning,1265.5900637910602,31.24890335527706,230.3227886769613,2.1830824700903477,58.936199002555696
Graphene,Electrospinning,1383.7870622601445,15.445376157084688,218.57163577447926,2.204448524095522,43.179145231652015
Polymer Matrix,Electrospinning,1199.370956810977,36.49175657063889,83.51946302295126,1.9735828996422904,41.75992553865541
Carbon Nanotubes,Langmuir-Blodgett,841.6022609330341,41.69021952712724,123.23260252325807,1.8322927818871408,41.169923164564004
Polymer Matrix,Electrospinning,933.1770489758873,35.67836847886525,112.16061105439215,2.3219247471818463,42.46719949647745
Carbon Nanotubes,Langmuir-Blodgett,643.3501540537214,41.78340564082504,79.5481616108313,2.458260308411811,41.239153463892315
Graphene,Electrospinning,668.0974477666098,34.29985190927521,174.44164192756548,2.3639818533042556,53.69476082630089
Polymer Matrix,Electrospinning,664.292567526515,17.593564418995058,161.45955207305735,2.182354226560935,42.34803510196671
Carbon Nanotubes,Electrospinning,630.5863575613103,25.306540740094988,135.39826654767433,1.860150117101159,43.94879824813722
Polymer Matrix,Langmuir-Blodgett,679.5812285091301,48.2747526478902,221.09966562164414,2.1224831257831034,52.91061898397685
Polymer Matrix,Electrospinning,702.6882025783576,21.526996511120267,173.9422680025815,1.6011600635049157,48.923157667201984
Polymer Matrix,Langmuir-Blodgett,611.8459437976329,12.514495370534,101.8547365134813,2.0339129727920273,41.09329539162197
Polymer Matrix,Langmuir-Blodgett,1140.260721884227,25.393198995822104,124.74094743997375,2.2812172004230677,59.413482284523134
Carbon Nanotubes,Electrospinning,1490.4015345821995,24.65228475376458,80.03134595662662,1.7510591468036707,51.9986207061296
Graphene,Langmuir-Blodgett,1379.186744652256,28.81235262929671,168.27465462203276,2.0015342689658624,52.27583085878588
Carbon Nanotubes,Electrospinning,545.6027238260862,32.4121368832485,167.32581759412287,1.5732742464147873,57.05165944627763
Carbon Nanotubes,Electrospinning,923.0588091967247,49.69693066028358,224.03673719448025,2.3384969703289347,58.18186851586471
Carbon Nanotubes,Langmuir-Blodgett,1359.3105792327724,40.249357687440686,221.1633402084025,1.8502319704395953,41.14180716223543
Graphene,Electrospinning,634.6748179919964,11.435630570308412,217.38840669198956,2.0822078684269565,41.36692604183301
Polymer Matrix,Electrospinning,1347.6451466520427,38.508493128260504,159.79046394030604,1.8785348400495605,55.531018432804586
Polymer Matrix,Langmuir-Blodgett,1092.7006378378992,42.96926993647033,180.40396215148866,2.097600366432245,53.916693610449485
Polymer Matrix,Langmuir-Blodgett,1431.2985525961117,45.82522955537546,205.10838879365562,2.2441979604087234,44.336248194195534
Graphene,Langmuir-Blodgett,1376.0391142644253,26.96024411609605,68.33696619113717,1.8268146023806304,46.42454072726599
Polymer Matrix,Langmuir-Blodgett,1177.0343220587174,22.54502272423398,110.11957903557118,2.0192613744459877,52.22081898995087
Graphene,Langmuir-Blodgett,1157.8226598726956,43.57299170892952,83.81798856393436,2.294874536542234,55.77981077764197
Polymer Matrix,Langmuir-Blodgett,713.1642023919081,41.10461637434155,152.29353886922115,2.187851399409614,52.06312831025686
Polymer Matrix,Electrospinning,616.7529671580086,31.44169799863303,217.53359132652156,1.557072961169757,55.83937211860041
Carbon Nanotubes,Langmuir-Blodgett,915.3934299687983,14.715311376606088,96.1423939299516,2.068758828353115,44.572360851048515
Graphene,Langmuir-Blodgett,686.5800394931248,36.07045356272404,196.1807070341455,1.87633367323025,46.62228752905587
Carbon Nanotubes,Electrospinning,602.4167176777589,12.626702657314969,131.16479927729767,2.208780146775654,42.03246252401541
Carbon Nanotubes,Electrospinning,802.3267332728935,14.014672187606688,230.61498007174268,1.5166678405883545,59.69628863988014
Carbon Nanotubes,Langmuir-Blodgett,1360.4899427966484,23.24560955700926,175.3579081693191,1.8305968060660487,56.179805123723796
Graphene,Langmuir-Blodgett,517.1481540183612,24.847019874722495,245.31060111913268,1.5864930757928208,54.31576101941923
Graphene,Electrospinning,792.6376817221756,28.478961555611203,99.1339551455562,2.420491907900272,43.89624929898483
Polymer Matrix,Langmuir-Blodgett,924.0521852144923,23.56571836874995,234.79167564775912,2.376499568412175,53.97367744441132
Carbon Nanotubes,Langmuir-Blodgett,1010.5697496152866,11.351526217380773,121.41115292961086,2.468088680249726,57.248255641028265
Polymer Matrix,Electrospinning,681.5775083829892,16.296627377029345,174.3934924600758,2.1434682950503605,56.206978066867066
Carbon Nanotubes,Langmuir-Blodgett,1464.220199838031,14.604478633281373,84.90164268944807,2.3070488636570325,55.093707389770756
Graphene,Electrospinning,1078.8730435721895,27.247343942638377,201.95702402776485,2.1118687519995043,47.7431394755357
Graphene,Langmuir-Blodgett,1022.1105470570441,18.485157087266582,245.6500868073301,1.9920438056006362,55.33928452407466
Graphene,Electrospinning,508.82258893034117,21.741811715798672,207.48522327842392,2.3338204532066813,49.69145244878561
Carbon Nanotubes,Electrospinning,985.715379396007,28.86269853458905,173.15934849872082,2.276166216314455,48.09051114297368
Graphene,Electrospinning,1337.670629455184,19.422474392421123,139.642795082614,2.2332768082904177,59.29564639583012
Carbon Nanotubes,Langmuir-Blodgett,719.6445430512426,19.83716417544237,119.0472615613508,2.393910922393944,42.93339780591151
Polymer Matrix,Electrospinning,851.207568386413,43.325767095462744,133.80252330370325,2.4287441756202126,57.294379056702994
Carbon Nanotubes,Langmuir-Blodgett,520.5714646876955,31.923474722425983,115.65766255300048,1.945287301489579,46.442005688493346
Polymer Matrix,Electrospinning,1476.9275142337951,44.27037806319987,216.54197340099176,1.782821306751258,50.32825494013868
Carbon Nanotubes,Electrospinning,566.6517971280408,30.581036608768418,228.6222246454996,2.01178554938806,47.25871972918921
Polymer Matrix,Electrospinning,1398.2211239095695,46.370569296932864,239.93153714194773,1.5930661983159724,50.06395021604255
Graphene,Langmuir-Blodgett,812.9877141804548,20.18968285972006,133.67246438157005,2.4381604615250634,56.368051269927214
Polymer Matrix,Langmuir-Blodgett,1087.5564019858784,34.666801337888046,159.24384068701846,2.4838533219242174,43.660264182594574
Graphene,Electrospinning,1179.3155399660034,30.129270954155153,165.37908420849777,2.1527048609117445,55.09586115403249
Graphene,Langmuir-Blodgett,640.8291674311145,46.747637067327716,180.21763547566775,2.246161694973117,48.91777943800405
Polymer Matrix,Langmuir-Blodgett,943.7593777803354,26.739183114293247,50.4912681783746,1.823672055578967,58.699005045051464
Carbon Nanotubes,Langmuir-Blodgett,825.4661002466423,44.1929525306627,218.5379342867337,2.3662674576752956,50.93974695926135
Carbon Nanotubes,Electrospinning,556.6024656054653,32.55616202423456,103.62813080649283,2.4003025371841313,40.827508019677936
Carbon Nanotubes,Langmuir-Blodgett,1333.1936543931806,38.341718074419894,144.43281374925652,1.5769022516348397,58.20412187745007
Carbon Nanotubes,Electrospinning,545.1677564974777,45.47572372478225,218.3136514090368,1.63144386805974,58.48986042469929
Carbon Nanotubes,Electrospinning,1153.2579594838667,49.87625658819181,249.37122939013796,1.7608529359715446,43.598427127397485
Graphene,Electrospinning,814.077376419847,39.24558234590878,208.97670095710382,2.2036744728524127,59.45324824346063
Carbon Nanotubes,Langmuir-Blodgett,692.1293272018665,22.58087811671131,54.96664745719531,1.6833646727735898,48.91598963842618
Graphene,Electrospinning,1167.0860513355453,21.960479731684387,123.7508341561812,1.7200800990865228,58.288394214538954
Graphene,Langmuir-Blodgett,1074.537714526206,22.364152995678566,99.44212722660097,1.8818635595483673,47.28156054930783
Graphene,Langmuir-Blodgett,815.2562573748298,13.916332811979931,242.82634658108785,2.111636357304159,40.45367400813275
Polymer Matrix,Electrospinning,1012.9607482592392,12.143955677154775,102.84578329552681,2.476309364795614,55.900409742779075
Polymer Matrix,Electrospinning,746.2371012062094,33.2337150529479,238.6700380678886,2.283894693907917,57.716224492163455
Graphene,Electrospinning,1363.6964590026923,42.423541088867694,237.50350270038012,2.0583035167299095,43.25617308417113
Polymer Matrix,Langmuir-Blodgett,813.8187803271617,11.445381592614407,217.8820625850621,1.549386217414897,51.079618754944214
Carbon Nanotubes,Langmuir-Blodgett,745.1530295515314,32.66537185687362,69.61435333964815,2.0168399137804305,56.63116508511714
Carbon Nanotubes,Electrospinning,1251.8337110596513,24.87044484891317,50.39904560129691,1.7040851896332254,49.23091526466571
Graphene,Electrospinning,517.5924879939149,45.699408102304744,208.77661684274273,1.800069050659736,55.76731742774268
Carbon Nanotubes,Langmuir-Blodgett,768.0117320860753,15.815477155235449,218.65981151825318,1.7508606874727688,52.76186581184295
Graphene,Langmuir-Blodgett,875.3952206511731,32.53728020038183,242.4363386463228,1.847448125403622,54.414608570068026
Graphene,Electrospinning,1382.2379617913818,48.8368282797917,93.67652229055582,1.562259780562869,58.376317222568346
Carbon Nanotubes,Langmuir-Blodgett,1450.4418025483442,23.801318658602504,196.6292935848498,2.076837805044646,48.33646709998458
Polymer Matrix,Langmuir-Blodgett,1216.4779669139498,39.67107645174022,153.8128834862389,1.5457530445902323,55.41949788415177
Carbon Nanotubes,Langmuir-Blodgett,992.5317810096598,45.29804620160342,115.69644103921495,2.1605835423911275,54.253670811572704
Carbon Nanotubes,Langmuir-Blodgett,1140.6215490576888,17.44842249886915,171.2582020118049,2.2308023317788477,48.77977999790689
Graphene,Langmuir-Blodgett,914.0010516813331,49.70108721048015,159.6398787175931,1.9860640415140018,47.62347866538491
Graphene,Langmuir-Blodgett,798.8258318486678,42.37546660156121,108.4588798556006,2.281257114218247,57.62709334364277
Graphene,Electrospinning,1450.6880681396285,15.502570324501583,103.69249242636033,2.4673906990494845,44.094789986775695
Graphene,Langmuir-Blodgett,615.3902290099238,22.435388020593507,147.31604482945426,1.8400526108314574,46.370142111096754
Polymer Matrix,Electrospinning,846.393568050109,34.99880153429375,144.80730169721588,2.1189069241261658,59.48964013144453
Polymer Matrix,Electrospinning,1399.088959960593,45.3967105041757,110.41054063359928,1.8237317430568836,45.547315802117
Polymer Matrix,Langmuir-Blodgett,1223.1414305874168,17.793420903691096,102.74623160807374,1.9433855850288695,57.44952863507268
Graphene,Electrospinning,529.1014513229766,39.248223301819806,240.86148182819397,1.5208255230393575,47.428555679023106
Graphene,Electrospinning,523.0996734242472,20.825920528720832,222.47410094907607,1.574349881557542,51.024072611909425
Graphene,Electrospinning,1016.5124626245746,42.21665802510658,213.35582108490675,2.297528729527409,47.96684509189406
Polymer Matrix,Langmuir-Blodgett,984.2530562300217,37.33768109100133,92.85675373540133,1.6399077811576486,44.42603524159148
Graphene,Electrospinning,942.9915386563182,30.916361386744292,87.85820699716022,2.1991514276722666,53.82211723899587
